Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Conversao Resgate,Pagamento Resgate,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta
ACOES,CAIXA ATENA FIC FIF AÇÕES LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES LIVRE QUANT RESP LTDA,31/07/2019,"1,90770200","-0,159","-5,69","-1,54","15,82","48,440",PF,PF | PJ,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIC-FIA-acoes-livres/Paginas/default.aspx,22.791.154/0001-81,5978,Arrojado,2.0,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5978.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5978.pdf
ACOES,CAIXA FIF AÇÕES PETROBRAS PRÉ-SAL RESP LTDA,CAIXA FIF ACOES PETROBRAS PRE-SAL RESP LTDA,28/09/2010,"6,86575500","0,774","-8,30","46,38","53,35","128,199",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras-pre-sal,11.060.594/0001-42,5420,Arrojado,0.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5420.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5420.pdf
ACOES,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,23/10/2019,"1.305,92630000","0,571","-6,30","-4,46","-15,74","41,991",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/Caixa-FI-Acoes-Banco-do-Brasil-Plus/Paginas/default.aspx,30.068.271/0001-40,6447,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6447.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6447.pdf
ACOES,CAIXA FIF AÇÕES VALE DO RIO DOCE RESP LTDA,CAIXA FIF ACOES VALE DO RIO DOCE RESP LTDA,20/02/2002,"39,13041900","0,758","1,66","13,26","59,87","669,604",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-vale-rio-doce,04.885.820/0001-69,5301,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5301.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5301.pdf
ACOES,CAIXA FIF ACOES SEGURIDADE RESP LTDA,CAIXA FIF ACOES SEGURIDADE RESP LTDA,03/05/2021,"2,69337500","-0,943","0,07","11,18","25,30","449,654",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx,30.068.049/0001-47,6499,Arrojado,0.2,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6499.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6499.pdf
ACOES,CAIXA FIF AÇÕES IBRX ATIVO RESP LTDA,CAIXA FIF ACOES IBRX ATIVO RESP LTDA,12/09/2005,"4,88661800","0,283","-4,96","8,88","27,81","23,641",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibrx-ativo,05.164.370/0001-88,5392,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5392.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5392.pdf
ACOES,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,26/01/2021,"1.524,56035000","0,636","-5,96","4,75","16,92","30,506",PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-fia-indexa-setor-financeiro/Paginas/default.aspx,40.209.029/0001-00,6530,Arrojado,0.8,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6530.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6530.pdf
ACOES,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,02/09/2021,"1,96608700","-0,411","-4,08","-3,35","12,80","1,804",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-dividendos-quantitativo/Paginas/default.aspx,42.120.405/0001-03,6591,Arrojado,2.0,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6591.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6591.pdf
ACOES,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,12/09/2005,"5,98675300","-0,028","-5,31","11,29","29,55","44,479",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-pibb-sem-opcao-de-venda,05.164.361/0001-97,5393,Arrojado,0.8,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5393.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5393.pdf
ACOES,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,01/02/2007,"2,25593400","-0,371","-4,04","7,51","25,96","36,301",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa-ativo,08.046.355/0001-23,5394,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5394.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5394.pdf
ACOES,CAIXA FIF AÇÕES PETROBRÁS RESP LTDA,CAIXA FIF ACOES PETROBRAS RESP LTDA,10/07/2000,"45,02732700","1,229","-8,05","54,23","58,26","907,079",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras,03.914.671/0001-56,48,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0048.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_48.pdf
ACOES,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,14/06/2022,"0,88642000","-0,556","-3,54","-7,91","-15,32","2,990",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-indexa-iagro/Paginas/default.aspx,45.443.601/0001-07,6620,Arrojado,0.8,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6620.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6620.pdf
ACOES,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,05/11/2021,"1,19230800","-0,373","-0,42","-1,47","14,71","3,836",PF,PF | PJ | RPPS,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIA-Institucional-BDR-nivel-I/Paginas/default.aspx,43.760.251/0001-87,6593,Arrojado,1.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6593.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6593.pdf
ACOES,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,24/03/2025,"1,33065800","-0,945","0,07","11,12","25,13","19,811",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx,59.815.671/0001-53,7971,Arrojado,0.2,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7971.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7971.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7971.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_7971.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7971.pdf
ACOES,CAIXA FIF ACOES ELETROBRAS RESP LTDA,CAIXA FIF ACOES ELETROBRAS RESP LTDA,30/05/2022,"1,85112900","-0,585","-11,85","7,68","76,77","268,524",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-eletrobras/Paginas/default.aspx,45.443.475/0001-90,6602,Arrojado,0.45,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6602.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6602.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6602.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6602.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6602.pdf
ACOES,CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA,CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA,05/10/2020,-,-,-,-,-,-,PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/CAIXA-Expert-Verde-Am-Long-Bias-FIC-Acoes/Paginas/default.aspx,30.068.071/0001-97,6994,Arrojado,0.7,10000.0,D+22 (du),D+24 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6994.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6994.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6994.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6994.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6994.pdf
ACOES,CAIXA EXPERT CLARITAS VALOR FIC FIF AÇÕES - RESP LTDA,CAIXA EXPERT CLARITAS VALOR FIC FIF ACOES - RESP LTDA,19/10/2020,-,-,-,-,-,-,PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-expert-claritas-valor-fic-acoes/Paginas/default.aspx,30.068.060/0001-07,6397,Arrojado,0.6,10000.0,D+23 (du),D+25 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6397.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6397.pdf
FUNDO DE INDICE,CAIXA ETF IBOVESPA FUNDO DE ÍNDICE RESP LTDA,CAIXA ETF IBOVESPA FUNDO DE INDICE RESP LTDA,12/11/2012,"173,27839700","0,160","-5,07","9,96","28,25","43,321",PF,PF | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-indices/etf-ibovespa-fundo-de-indice/,,,,,,,,,,,,
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,CAIXA FMP-FGTS ELETROBRAS MIGRACAO,09/06/2022,"1,89245800","-0,578","-11,80","7,78","77,14","5,144",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-eletrobras-migracao,45.443.366/0001-73,6601,Arrojado,0.2,200.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6601.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6601.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6601.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6601.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6601.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,CAIXA FMP-FGTS ELETROBRAS RESP LTDA,14/06/2022,"1,84594400","-0,581","-11,84","7,83","77,26","1.688,950",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-eletrobras,45.160.183/0001-40,6600,Arrojado,0.2,200.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6600.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6600.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6600.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6600.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6600.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS IV RESP LTDA,CAIXA FMP-FGTS PETROBRAS IV RESP LTDA,17/08/2000,"50,08687400","1,231","-8,03","54,64","59,18","727,332",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-petrobas-4,03.555.959/0001-81,5204,Arrojado,0.95,300.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5204.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5204.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5204.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5204.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5204.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE II RESP LTDA,27/03/2002,"43,34922600","0,761","1,70","13,49","60,75","786,855",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-vale-do-rio-doce-2,04.885.824/0001-47,5206,Arrojado,1.4,10000.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5206.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5206.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,CAIXA FMP-FGTS CL ABSOLUTO RESP LTDA,24/08/2001,"16,81793800","-0,069","-5,16","-0,28","18,95","116,559",PF,PF,https://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-cl-absoluto,04.602.186/0001-00,5251,Arrojado,1.9,0.01,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5251.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5251.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5251.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5251.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5251.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE MIGRAÇÃO RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE MIGRACAO RESP LTDA,26/02/2002,"36,34965900","0,756","1,65","13,28","59,61","11,893",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-vale-do-rio-doce-migracao,04.885.832/0001-93,5253,Arrojado,1.9,0.01,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5253.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5253.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5253.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5253.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5253.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS II RESP LTDA,CAIXA FMP-FGTS PETROBRAS II RESP LTDA,17/08/2000,"44,25942500","1,232","-8,05","54,37","58,45","629,088",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-petrobas-2,03.915.910/0001-92,5202,Arrojado,1.4,0.01,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5202.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5202.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5202.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5202.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5202.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,CAIXA FMP-FGTS VALE RIO DOCE I RESP LTDA,27/03/2002,"37,32667000","0,760","1,67","13,27","59,88","471,263",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-vale-do-rio-doce-2,04.885.824/0001-47,5206,Arrojado,1.4,10000.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5206.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5206.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5206.pdf
FUNDOS MUTUOS DE PRIVATIZACAO,CAIXA FMP-FGTS PETROBRÁS III RESP LTDA,CAIXA FMP-FGTS PETROBRAS III RESP LTDA,17/08/2000,"47,05733900","1,230","-8,03","54,53","58,81","724,536",PF,PF,http://www.caixa.gov.br/fundos-investimento/mutuos-privatizacao/fmp-fgts-petrobas-3,03.915.903/0001-90,5203,Arrojado,1.2,10000.0,D+1 (du),D+05 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5203.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5203.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5203.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5203.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5203.pdf
RENDA FIXA SIMPLES,CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA,CAIXA AZULZINHA FIC FIF RF SIMPLES - RESP LTDA,13/06/2025,"1,11969500","0,047","0,65","4,65","0,00","51,360",PJ,PJ,http://site.extra.caixa.gov.br/fundos-investimento/fundo-simples/fic-azulzinha-rf-simples/Paginas/default.aspx,61.160.298/0001-91,7972,Conservador,1.3,0.01,D+0 (du),D+00 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7972.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7972.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7972.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_7972.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7972.pdf
RENDA FIXA SIMPLES,CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA,CAIXA FIC FIF AMETISTA CORP RF SIMPLES RESP LTDA,12/07/2023,"1,35127200","0,047","0,66","4,70","13,04","241,686",PJ,PJ,https://www.caixa.gov.br/fundos-investimento/fundo-simples/fic-ametista-corporativo-rf-simples/Paginas/default.aspx,,,,,,,,,,,,
RENDA FIXA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,CAIXA FIC FIF EQUILIBRIO MPE RF LP RESP LTDA,05/07/2006,"5,85794400","0,050","0,74","5,01","13,97","41,534",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/caixa-equilibrio-mpe-rf-lp/,07.986.172/0001-25,5405,Moderado,1.0,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5405.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5405.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5405.pdf
RENDA FIXA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,CAIXA FIF SAUDE SUPLEMENTAR ANS RF LP - RESP LTDA,15/07/2008,"5,09805100","0,052","0,73","5,24","14,51","789,650",PJ,PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/renda-fixa/fi-saude-suplementar-anf-rf,09.181.268/0001-41,5080,Conservador,0.35,1000.0,D+0 (du),D+00 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5080.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5080.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5080.pdf
