Categoria,Fundo,Fundo_norm,Data Inicio,Cota (R$),Variacao Dia (%),Acum. Mes (%),Acum. Ano (%),Acum. 12M (%),PL (milhoes R$),Perfil,Perfis,URL,CNPJ,codfundo,Perfil de Risco,Taxa Adm (%),Aplicacao Minima (R$),Conversao Resgate,Pagamento Resgate,doc_lamina,doc_regulamento,doc_inf_comp,doc_comunicado,doc_carta,doc_boletim
ACOES,CAIXA FIF AÇÕES DIVIDENDOS RESP LTDA,CAIXA FIF ACOES DIVIDENDOS RESP LTDA,03/10/2003,"6,55035400","-1,422","-1,22","3,27","18,63","336,419",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-dividendos,05.900.798/0001-41,5390,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5390.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5390.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5390.pdf
ACOES,CAIXA FIC FIF AÇÕES E-FUNDOS IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES E-FUNDOS IBOVESPA RESP LTDA,05/10/2012,"2,53501200","-2,193","-1,93","5,36","22,81","13,158",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-brasil-etf-bovespa/Paginas/default.aspx,01.525.057/0001-77,53,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0053.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_53.pdf
ACOES,CAIXA ATENA FIC FIF AÇÕES FUNCIONÁRIOS LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES FUNCIONARIOS LIVRE QUANT RESP LTDA,06/07/2020,"1.864,02397700","-2,883","-3,41","-6,10","8,94","9,919",PF,PF,,35.536.497/0001-41,6478,Arrojado,0.8,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6478.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6478.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6478.pdf
ACOES,CAIXA FIF AÇÕES BDR NÍVEL I RESP LTDA,CAIXA FIF ACOES BDR NIVEL I RESP LTDA,24/06/2013,"10,28348100","0,242","0,28","3,85","22,96","285,322",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-bdr-nivel-1,17.503.172/0001-80,5928,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5928.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5928.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5928.pdf
ACOES,CAIXA FIF AÇÕES SMALL CAPS ATIVO RESP LTDA,CAIXA FIF ACOES SMALL CAPS ATIVO RESP LTDA,01/11/2012,"1,42497300","-3,354","-3,16","-6,52","-3,43","432,318",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-small-caps-ativo,15.154.220/0001-47,5841,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5841.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5841.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5841.pdf
ACOES,CAIXA FIF AÇÕES CONSUMO RESP LTDA,CAIXA FIF ACOES CONSUMO RESP LTDA,26/04/2012,"1,07150400","-3,248","-3,31","-7,94","-6,27","55,112",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-consumo,10.577.512/0001-79,5567,Arrojado,1.6,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5567.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5567.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5567.pdf
ACOES,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,CAIXA FIF ACOES SUSTENTABILIDADE EMPRESARIAL ISE - IS RESP LTDA,05/11/2007,"1,67818900","-1,897","-1,78","-1,54","6,27","2,087",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ise,08.070.838/0001-63,5395,Arrojado,0.8,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5395.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5395.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5395.pdf
ACOES,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,CAIXA FIF ACOES PETROBRAS PLUS RESP LTDA,28/06/2019,"4,50346300","-1,099","-0,18","43,00","49,64","76,304",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-petrobras-plus/Paginas/default.aspx,30.068.205/0001-70,6420,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6420.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6420.pdf
ACOES,CAIXA FIC FIF AÇÕES IBOVESPA RESP LTDA,CAIXA FIC FIF ACOES IBOVESPA RESP LTDA,15/01/1997,"8,49389300","-2,199","-1,95","4,90","21,50","88,678",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa,01.525.057/0001-77,53,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0053.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0053.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_53.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_53.pdf
ACOES,CAIXA FIC FIF AÇÕES MULTIGESTOR RESP LTDA,CAIXA FIC FIF ACOES MULTIGESTOR RESP LTDA,25/06/2019,-,-,-,-,-,-,PF,PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-multigestor/Paginas/default.aspx,30.068.224/0001-04,6421,Arrojado,1.5,0.01,D+23 (du),D+25 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6421.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6421.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6421.pdf
ACOES,CAIXA FIF AÇÕES CONSTRUÇÃO CIVIL RESP LTDA,CAIXA FIF ACOES CONSTRUCAO CIVIL RESP LTDA,22/06/2009,"1,77104400","-5,081","-4,86","-6,85","9,56","108,615",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-construcao-civil,10.551.375/0001-01,5397,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5397.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5397.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5397.pdf
ACOES,CAIXA FIF AÇÕES INFRAESTRUTURA RESP LTDA,CAIXA FIF ACOES INFRAESTRUTURA RESP LTDA,19/04/2010,"2,87409900","-1,178","-0,65","5,45","16,04","125,891",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-infraestrutura,10.551.382/0001-03,5398,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5398.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5398.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5398.pdf
ACOES,CAIXA ATENA FIC FIF AÇÕES LIVRE QUANT RESP LTDA,CAIXA ATENA FIC FIF ACOES LIVRE QUANT RESP LTDA,31/07/2019,"1,81137600","-2,886","-3,42","-6,51","7,72","47,652",PF,PF | PJ,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIC-FIA-acoes-livres/Paginas/default.aspx,22.791.154/0001-81,5978,Arrojado,2.0,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5978.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5978.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5978.pdf
ACOES,CAIXA FIF AÇÕES PETROBRAS PRÉ-SAL RESP LTDA,CAIXA FIF ACOES PETROBRAS PRE-SAL RESP LTDA,28/09/2010,"6,41147000","-0,750","-0,12","36,69","46,22","119,009",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras-pre-sal,11.060.594/0001-42,5420,Arrojado,0.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5420.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5420.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5420.pdf
ACOES,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,CAIXA FIF ACOES BANCO DO BRASIL PLUS RESP LTDA,23/10/2019,"1.233,48628600","-1,795","-3,10","-9,76","-14,08","39,772",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/Caixa-FI-Acoes-Banco-do-Brasil-Plus/Paginas/default.aspx,30.068.271/0001-40,6447,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6447.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6447.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6447.pdf
ACOES,CAIXA FIF AÇÕES VALE DO RIO DOCE RESP LTDA,CAIXA FIF ACOES VALE DO RIO DOCE RESP LTDA,20/02/2002,"38,70513600","-3,779","-1,26","12,03","64,59","661,852",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-vale-rio-doce,04.885.820/0001-69,5301,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5301.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5301.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5301.pdf
ACOES,CAIXA FIF ACOES SEGURIDADE RESP LTDA,CAIXA FIF ACOES SEGURIDADE RESP LTDA,03/05/2021,"2,64485300","-1,742","-1,46","9,18","29,53","439,560",PF,GOV | PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx,30.068.049/0001-47,6499,Arrojado,0.2,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6499.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6499.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6499.pdf
ACOES,CAIXA FIF AÇÕES IBRX ATIVO RESP LTDA,CAIXA FIF ACOES IBRX ATIVO RESP LTDA,12/09/2005,"4,66828400","-2,594","-2,94","4,02","22,28","22,577",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibrx-ativo,05.164.370/0001-88,5392,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5392.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5392.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5392.pdf
ACOES,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,CAIXA FIF ACOES INDEXA SETOR FINANCEIRO RESP LTDA,26/01/2021,"1.451,78743500","-2,759","-3,46","-0,24","11,39","28,805",PF,GOV | PF | PJ | RPPS | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/caixa-fia-indexa-setor-financeiro/Paginas/default.aspx,40.209.029/0001-00,6530,Arrojado,0.8,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6530.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6530.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6530.pdf
ACOES,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,CAIXA FIC FIF ACOES DIVIDENDOS QUANTITATIVO RESP LTDA,02/09/2021,"1,90090600","-2,296","-1,84","-6,56","5,37","1,729",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fic-fia-dividendos-quantitativo/Paginas/default.aspx,42.120.405/0001-03,6591,Arrojado,2.0,0.01,D+13 (du),D+15 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6591.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6591.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6591.pdf
ACOES,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,CAIXA FIF ACOES INDEXA PIBB IBRX 50 RESP LTDA,12/09/2005,"5,73246700","-2,185","-2,26","6,56","24,85","42,205",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-pibb-sem-opcao-de-venda,05.164.361/0001-97,5393,Arrojado,0.8,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5393.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5393.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5393.pdf
ACOES,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,CAIXA FIF ACOES IBOVESPA ATIVO RESP LTDA,01/02/2007,"2,16646300","-1,974","-2,07","3,25","21,02","34,785",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-ibovespa-ativo,08.046.355/0001-23,5394,Arrojado,2.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_5394.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_5394.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_5394.pdf
ACOES,CAIXA FIF AÇÕES PETROBRÁS RESP LTDA,CAIXA FIF ACOES PETROBRAS RESP LTDA,10/07/2000,"41,76826900","-1,097","-0,18","43,06","49,76","831,680",PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fi-acoes-petrobras,03.914.671/0001-56,48,Arrojado,1.5,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_0048.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_0048.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_48.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_48.pdf
ACOES,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,CAIXA FIF ACOES INDEXA IAGRO RESP LTDA,14/06/2022,"0,84186100","-1,837","-2,05","-12,54","-21,50","2,858",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-indexa-iagro/Paginas/default.aspx,45.443.601/0001-07,6620,Arrojado,0.8,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6620.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6620.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6620.pdf
ACOES,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,CAIXA FIC FIF ACOES COMPROMISSO BDR NIVEL I RESP LTDA,05/11/2021,"1,17753300","-0,861","-1,45","-2,69","11,54","3,787",PF,PF | PJ | RPPS,http://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/FIA-Institucional-BDR-nivel-I/Paginas/default.aspx,43.760.251/0001-87,6593,Arrojado,1.0,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6593.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6593.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6593.pdf
ACOES,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,CAIXA SEGURIDADE II FIF ACOES - RESP LTDA,24/03/2025,"1,30660100","-1,742","-1,46","9,11","29,34","19,409",PF,PF | PJ,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-seguridade/Paginas/default.aspx,59.815.671/0001-53,7971,Arrojado,0.2,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7971.pdf,http://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_7971.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_7971.pdf,http://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_7971.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_7971.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_7971.pdf
ACOES,CAIXA FIF ACOES ELETROBRAS RESP LTDA,CAIXA FIF ACOES ELETROBRAS RESP LTDA,30/05/2022,"1,71993600","-3,045","-3,15","0,05","62,70","262,525",PF,PF | PJ | RPPS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/fia-caixa-eletrobras/Paginas/default.aspx,45.443.475/0001-90,6602,Arrojado,0.45,0.01,D+1 (du),D+03 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6602.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6602.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6602.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/COM_6602.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6602.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6602.pdf
ACOES,CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA,CAIXA FIC ACOES EXPERT VERDE AM LONG BIAS - RESP LTDA,05/10/2020,-,-,-,-,-,-,PF,PF | PJ | TODOS,https://www.caixa.gov.br/fundos-investimento/fundos-de-acoes/CAIXA-Expert-Verde-Am-Long-Bias-FIC-Acoes/Paginas/default.aspx,30.068.071/0001-97,6994,Arrojado,0.7,10000.0,D+22 (du),D+24 (du),https://www.caixa.gov.br/downloads/aplicacao-financeira-laminas/LA_6994.pdf,https://www.caixa.gov.br/downloads/aplicacao-financeira-regulamentos/RG_6994.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-inf-com/FIC_6994.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-comunicado-aos-cotistas/FR_6994.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-carta-mensal/CM_6994.pdf,https://www.caixa.gov.br/Downloads/aplicacao-financeira-laminas-comerciais/LAC_6994.pdf
